mix-comp-therm-004, case-9, 1.0, 0.0040
mix-comp-therm-004, case-10, 1.0, 0.0051
mix-comp-therm-004, case-11, 1.0, 0.0051
pu-comp-inter-001, , 1.0, 0.0110
pu-met-fast-001, case-1, 1.0, 0.0020
pu-met-fast-002, case-1, 1.0, 0.0020
pu-met-fast-003, case-101, 1.0, 0.0030
pu-met-fast-003, case-102, 1.0, 0.0030
pu-met-fast-003, case-103, 1.0, 0.0030
pu-met-fast-003, case-104, 1.0, 0.0030
pu-met-fast-003, case-105, 1.0, 0.0030
pu-met-fast-005, case-1, 1.0, 0.0013
pu-met-fast-006, case-1, 1.0, 0.0030
pu-met-fast-008, case-1, 1.0, 0.0006
pu-met-fast-008, case-2, 1.0, 0.0006
pu-met-fast-009, case-1, 1.0, 0.0027
pu-met-fast-010, case-1, 1.0, 0.0018
pu-met-fast-011, case-1, 1.0, 0.0010
pu-met-fast-012, case-1, 1.0009, 0.0021
pu-met-fast-015, case-1, 1.0041, 0.0026
pu-met-fast-018, case-1, 1.0, 0.0030
pu-met-fast-019, case-1, 0.9992, 0.0015
pu-met-fast-020, case-1, 0.9993, 0.0017
pu-met-fast-021, case-1, 1.0, 0.0026
pu-met-fast-021, case-2, 1.0, 0.0026
pu-met-fast-022, case-1, 1.0, 0.0021
pu-met-fast-022, case-2, 1.0, 0.0021
pu-met-fast-023, case-1, 1.0, 0.0020
pu-met-fast-023, case-2, 1.0, 0.0020
pu-met-fast-024, case-1, 1.0, 0.0020
pu-met-fast-024, case-2, 1.0, 0.0020
pu-met-fast-025, case-1, 1.0, 0.0020
pu-met-fast-025, case-2, 1.0, 0.0020
pu-met-fast-026, case-1, 1.0, 0.0024
pu-met-fast-026, case-2, 1.0, 0.0024
pu-met-fast-029, case-1, 1.0, 0.0020
pu-met-fast-029, case-2, 1.0, 0.0020
pu-met-fast-032, case-1, 1.0, 0.0020
pu-met-fast-032, case-2, 1.0, 0.0020
pu-met-fast-035, case-1, 1.0, 0.0016
pu-met-fast-036, case-1, 1.0, 0.0031
pu-met-fast-039, case-1, 1.0, 0.0022
pu-met-fast-040, case-1, 1.0, 0.0038
pu-met-fast-044, case-1, 0.9977, 0.0021
pu-met-fast-044, case-2, 0.9980, 0.0022
pu-met-fast-044, case-3, 0.9977, 0.0021
pu-met-fast-044, case-4, 0.9978, 0.0026
pu-met-fast-044, case-5, 0.9977, 0.0024
pu-sol-therm-001, case-1, 1.0, 0.0050
pu-sol-therm-001, case-2, 1.0, 0.0050
pu-sol-therm-001, case-3, 1.0, 0.0050
pu-sol-therm-001, case-4, 1.0, 0.0050
pu-sol-therm-001, case-5, 1.0, 0.0050
pu-sol-therm-001, case-6, 1.0, 0.0050
pu-sol-therm-002, case-1, 1.0, 0.0047
pu-sol-therm-002, case-2, 1.0, 0.0047
pu-sol-therm-002, case-3, 1.0, 0.0047
pu-sol-therm-002, case-4, 1.0, 0.0047
pu-sol-therm-002, case-5, 1.0, 0.0047
pu-sol-therm-002, case-6, 1.0, 0.0047
pu-sol-therm-002, case-7, 1.0, 0.0047
pu-sol-therm-003, case-1, 1.0, 0.0047
pu-sol-therm-003, case-2, 1.0, 0.0047
pu-sol-therm-003, case-3, 1.0, 0.0047
pu-sol-therm-003, case-4, 1.0, 0.0047
pu-sol-therm-003, case-5, 1.0, 0.0047
pu-sol-therm-003, case-6, 1.0, 0.0047
pu-sol-therm-003, case-7, 1.0, 0.0047
pu-sol-therm-003, case-8, 1.0, 0.0047
pu-sol-therm-004, case-1, 1.0, 0.0047
pu-sol-therm-004, case-2, 1.0, 0.0047
pu-sol-therm-004, case-3, 1.0, 0.0047
pu-sol-therm-004, case-4, 1.0, 0.0047
pu-sol-therm-004, case-5, 1.0, 0.0047
pu-sol-therm-004, case-6, 1.0, 0.0047
pu-sol-therm-004, case-7, 1.0, 0.0047
pu-sol-therm-004, case-8, 1.0, 0.0047
pu-sol-therm-004, case-9, 1.0, 0.0047
pu-sol-therm-004, case-10, 1.0, 0.0047
pu-sol-therm-004, case-11, 1.0, 0.0047
pu-sol-therm-004, case-12, 1.0, 0.0047
pu-sol-therm-004, case-13, 1.0, 0.0047
pu-sol-therm-005, case-1, 1.0, 0.0047
pu-sol-therm-005, case-2, 1.0, 0.0047
pu-sol-therm-005, case-3, 1.0, 0.0047
pu-sol-therm-005, case-4, 1.0, 0.0047
pu-sol-therm-005, case-5, 1.0, 0.0047
pu-sol-therm-005, case-6, 1.0, 0.0047
pu-sol-therm-005, case-7, 1.0, 0.0047
pu-sol-therm-005, case-8, 1.0, 0.0047
pu-sol-therm-005, case-9, 1.0, 0.0047
pu-sol-therm-006, case-1, 1.0, 0.0035
pu-sol-therm-006, case-2, 1.0, 0.0035
pu-sol-therm-006, case-3, 1.0, 0.0035
pu-sol-therm-007, case-2, 1.0, 0.0047
pu-sol-therm-007, case-3, 1.0, 0.0047
pu-sol-therm-007, case-5, 1.0, 0.0047
pu-sol-therm-007, case-6, 1.0, 0.0047
pu-sol-therm-007, case-7, 1.0, 0.0047
pu-sol-therm-007, case-8, 1.0, 0.0047
pu-sol-therm-007, case-9, 1.0, 0.0047
pu-sol-therm-007, case-10, 1.0, 0.0047
pu-sol-therm-009, case-1a, 1.0003, 0.0033
pu-sol-therm-009, case-2a, 1.0003, 0.0033
pu-sol-therm-009, case-3a, 1.0003, 0.0033
pu-sol-therm-011, case-16-1, 1.0, 0.0052
pu-sol-therm-011, case-16-2, 1.0, 0.0052
pu-sol-therm-011, case-16-3, 1.0, 0.0052
pu-sol-therm-011, case-16-4, 1.0, 0.0052
pu-sol-therm-011, case-16-5, 1.0, 0.0052
pu-sol-therm-011, case-18-1, 1.0, 0.0052
pu-sol-therm-011, case-18-2, 1.0, 0.0052
pu-sol-therm-011, case-18-3, 1.0, 0.0052
pu-sol-therm-011, case-18-4, 1.0, 0.0052
pu-sol-therm-011, case-18-5, 1.0, 0.0052
pu-sol-therm-011, case-18-6, 1.0, 0.0052
pu-sol-therm-011, case-18-7, 1.0, 0.0052
pu-sol-therm-012, case-1, 1.0, 0.0043
pu-sol-therm-012, case-2, 1.0, 0.0043
pu-sol-therm-012, case-3, 1.0, 0.0058
pu-sol-therm-012, case-4, 1.0, 0.0058
pu-sol-therm-012, case-5, 1.0, 0.0058
pu-sol-therm-012, case-6, 1.0, 0.0007
pu-sol-therm-012, case-7, 1.0, 0.0013
pu-sol-therm-012, case-8, 1.0, 0.0013
pu-sol-therm-012, case-9, 1.0, 0.0043
pu-sol-therm-012, case-10, 1.0, 0.0043
pu-sol-therm-012, case-11, 1.0, 0.0043
pu-sol-therm-012, case-12, 1.0, 0.0043
pu-sol-therm-012, case-13, 1.0, 0.0058
pu-sol-therm-012, case-14, 1.0, 0.0013
pu-sol-therm-012, case-15, 1.0, 0.0043
pu-sol-therm-012, case-16, 1.0, 0.0043
pu-sol-therm-012, case-17, 1.0, 0.0043
pu-sol-therm-012, case-18, 1.0, 0.0043
pu-sol-therm-012, case-19, 1.0, 0.0043
pu-sol-therm-012, case-20, 1.0, 0.0058
pu-sol-therm-012, case-21, 1.0, 0.0058
pu-sol-therm-012, case-22, 1.0, 0.0058
pu-sol-therm-012, case-23, 1.0, 0.0058
pu-sol-therm-018, case-1, 1.0, 0.0034
pu-sol-therm-018, case-2, 1.0, 0.0034
pu-sol-therm-018, case-3, 1.0, 0.0032
pu-sol-therm-018, case-4, 1.0, 0.0030
pu-sol-therm-018, case-5, 1.0, 0.0030
pu-sol-therm-018, case-6, 1.0, 0.0031
pu-sol-therm-018, case-7, 1.0, 0.0032
pu-sol-therm-018, case-8, 1.0, 0.0033
pu-sol-therm-018, case-9, 1.0, 0.0034
pu-sol-therm-021, case-1, 1.0, 0.0032
pu-sol-therm-021, case-2, 1.0, 0.0032
pu-sol-therm-021, case-3, 1.0, 0.0065
pu-sol-therm-021, case-4, 1.0, 0.0025
pu-sol-therm-021, case-5, 1.0, 0.0025
pu-sol-therm-021, case-6, 1.0, 0.0044
pu-sol-therm-021, case-7, 1.0, 0.0032
pu-sol-therm-021, case-8, 1.0, 0.0065
pu-sol-therm-021, case-9, 1.0, 0.0032
pu-sol-therm-021, case-10, 1.0, 0.0025
pu-sol-therm-034, case-1, 1.0, 0.0062
pu-sol-therm-034, case-2, 1.0, 0.0044
pu-sol-therm-034, case-3, 1.0, 0.0040
pu-sol-therm-034, case-4, 1.0, 0.0039
pu-sol-therm-034, case-5, 1.0, 0.0040
pu-sol-therm-034, case-6, 1.0, 0.0042
pu-sol-therm-034, case-7, 1.0, 0.0057
pu-sol-therm-034, case-8, 1.0, 0.0055
pu-sol-therm-034, case-9, 1.0, 0.0052
pu-sol-therm-034, case-10, 1.0, 0.0052
pu-sol-therm-034, case-11, 1.0, 0.0048
pu-sol-therm-034, case-12, 1.0, 0.0042
pu-sol-therm-034, case-13, 1.0, 0.0043
pu-sol-therm-034, case-14, 1.0, 0.0044
pu-sol-therm-034, case-15, 1.0, 0.0042
